mode,ind,mode_ind,income_k,log_income_k,veh_per_driver,n_adults,non_work_mom,non_work_dad,age,female,has_lil_sib,has_big_sib,distance,log_distance,density,log_density,av_motor,av_active,av_with_parent,av_no_parent,has_big_sib_scaled,has_lil_sib_scaled,log_density_scaled,log_income_k_scaled,non_work_dad_scaled,veh_per_driver_scaled
8,20,28,12.5,2.5257286443082556,1,1,0,0,11,1,1,0,0.537406,-0.6210014179951904,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.025257286443082557,0,0.01
7,10,17,12.5,2.5257286443082556,1,1,0,0,7,0,1,0,0.730486,-0.31404521293054294,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.025257286443082557,0,0.01
8,20,28,20,2.995732273553991,1,1,0,0,14,1,0,0,1.8535679999999999,0.6171124302839456,579.1505791505792,6.361562511378855,1,1,1,1,0,0,0.6361562511378855,0.029957322735539908,0,0.01
7,10,17,20,2.995732273553991,1,1,0,0,9,0,0,0,0.606593,-0.49989722352388005,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.029957322735539908,0,0.01
7,20,27,42.5,3.7495040759303713,1,1,0,0,9,1,1,0,1.39983,0.33635080067673845,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.03749504075930371,0,0.01
7,10,17,62.5,4.135166556742356,1,1,0,0,11,1,1,0,0.94931,-0.05201987407212577,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.04135166556742356,0,0.01
7,10,17,87.5,4.471638793363569,1,1,0,0,13,1,0,0,1.153653,0.1429334296277295,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04471638793363569,0,0.01
7,10,17,62.5,4.135166556742356,1,1,0,0,13,0,1,0,1.906665,0.6453556425973407,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04135166556742356,0,0.01
8,10,18,20,2.995732273553991,1,1,0,0,9,0,1,0,0.5695859999999999,-0.5628454978381165,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.029957322735539908,0,0.01
7,10,17,137.5,4.923623917106626,2,1,0,0,8,1,1,0,1.6653149999999999,0.5100142947275785,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04923623917106626,0,0.02
7,10,17,5,1.6094379124341003,1,1,0,0,7,0,1,0,1.631526,0.4895157731792376,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.016094379124341,0,0.01
7,10,17,20,2.995732273553991,1,1,1,0,10,0,0,0,1.805298,0.5907256751107508,19.305019305019307,2.9603651297167,1,1,1,1,0,0,0.29603651297167,0.029957322735539908,0,0.01
7,10,17,112.5,4.722953221644475,1,1,0,0,11,1,0,0,1.20675,0.18793079555846523,115.83011583011583,4.7521245989447545,1,1,1,1,0,0,0.47521245989447547,0.04722953221644475,0,0.01
8,10,18,42.5,3.7495040759303713,1,1,0,0,11,1,1,0,0.11745699999999999,-2.1416829698235,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.03749504075930371,0,0.01
7,10,17,62.5,4.135166556742356,1,1,0,0,9,0,0,0,0.37167900000000004,-0.9897247004500973,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04135166556742356,0,0.01
8,20,28,30,3.4011973816621555,1,1,0,0,13,0,0,0,0.9477009999999999,-0.05371622732030429,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.034011973816621556,0,0.01
7,10,17,5,1.6094379124341003,1,1,1,0,12,0,1,0,0.057923999999999996,-2.848623472515781,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.016094379124341,0,0.01
7,10,17,62.5,4.135166556742356,1,1,0,0,13,1,1,0,1.234103,0.21034439039536526,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,62.5,4.135166556742356,2,1,0,0,10,1,1,0,1.232494,0.20903975876870037,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04135166556742356,0,0.02
7,10,17,62.5,4.135166556742356,1,1,0,0,7,0,0,0,1.079639,0.07662672599979091,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04135166556742356,0,0.01
8,20,28,5,1.6094379124341003,0,1,1,0,9,0,0,0,1.0732030000000001,0.07064763494373294,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.016094379124341,0,0
8,20,28,5,1.6094379124341003,0.5,2,0,0,13,0,1,0,1.8406959999999999,0.6101437609678523,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.016094379124341,0,0.005
7,10,17,30,3.4011973816621555,1.5,2,0,0,8,1,1,0,1.6427889999999998,0.4963954071927746,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.034011973816621556,0,0.015
7,10,17,112.5,4.722953221644475,1.5,2,0,0,11,0,1,0,1.819779,0.5987150651442296,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.04722953221644475,0,0.015
7,10,17,87.5,4.471638793363569,1,2,1,0,10,0,1,0,1.8825299999999998,0.6326166168199108,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04471638793363569,0,0.01
7,10,17,20,2.995732273553991,1,2,1,0,14,0,1,0,1.229276,0.20642537819462964,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.029957322735539908,0,0.01
7,10,17,175,5.1647859739235145,1,2,0,0,7,0,0,0,1.3386879999999999,0.29169002984931763,289.5752895752896,5.66841533081891,1,1,1,1,0,0,0.566841533081891,0.05164785973923514,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,9,0,0,0,1.740938,0.554424048434536,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04471638793363569,0,0.01
8,10,18,62.5,4.135166556742356,0.5,2,0,0,8,1,0,0,1.193878,0.17720683219548955,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04135166556742356,0,0.005
8,10,18,112.5,4.722953221644475,1.5,2,1,0,7,0,1,0,0.674171,-0.39427149104975323,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04722953221644475,0,0.015
8,20,28,112.5,4.722953221644475,1.5,1,0,0,11,0,1,0,0.432821,-0.8374310313700518,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04722953221644475,0,0.015
8,10,18,137.5,4.923623917106626,1.5,2,1,1,7,1,0,0,0.352371,-1.04307068115539,6563.706563706564,8.789310747326907,1,1,1,1,0,0,0.8789310747326906,0.04923623917106626,0.1,0.015
8,20,28,5,1.6094379124341003,1,2,1,1,13,0,0,0,0.429603,-0.8448937525716413,6563.706563706564,8.789310747326907,1,1,1,1,0,0,0.8789310747326906,0.016094379124341,0.1,0.01
8,10,18,137.5,4.923623917106626,1,2,0,0,8,1,0,0,0.474655,-0.7451670546320711,6563.706563706564,8.789310747326907,1,1,1,1,0,0,0.8789310747326906,0.04923623917106626,0,0.01
8,20,28,5,1.6094379124341003,1,2,1,1,12,0,0,0,0.350762,-1.047647348182802,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.016094379124341,0.1,0.01
7,10,17,250,5.521460917862246,1,2,1,0,7,1,0,0,1.221231,0.199859366423739,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,250,5.521460917862246,2,2,1,0,10,1,1,0,1.3000720000000001,0.26241964754920455,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.05521460917862246,0,0.02
7,10,17,175,5.1647859739235145,1,2,1,0,10,1,1,0,1.1166459999999998,0.11032954953491343,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.05164785973923514,0,0.01
7,10,17,175,5.1647859739235145,1,2,0,0,13,0,1,0,1.745765,0.557192855002669,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.05164785973923514,0,0.01
7,10,17,250,5.521460917862246,2,2,1,0,14,0,0,0,1.893793,0.6385816962883859,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.05521460917862246,0,0.02
7,10,17,62.5,4.135166556742356,1,1,0,0,9,0,1,0,1.555903,0.44205608448140343,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04135166556742356,0,0.01
7,10,17,137.5,4.923623917106626,1,2,0,0,10,0,1,0,1.04585,0.04482995191779185,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04923623917106626,0,0.01
7,10,17,62.5,4.135166556742356,1,2,1,0,8,0,1,0,1.9613710000000002,0.6736437185093808,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04135166556742356,0,0.01
8,10,18,250,5.521460917862246,1.5,2,1,0,9,0,1,0,1.214795,0.19457533827713386,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05521460917862246,0,0.015
7,10,17,112.5,4.722953221644475,1,2,1,1,11,1,1,0,1.308117,0.26858869857591966,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.04722953221644475,0.1,0.01
8,20,28,175,5.1647859739235145,1,2,0,0,12,0,1,0,1.306508,0.26735792918978707,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05164785973923514,0,0.01
7,10,17,112.5,4.722953221644475,0,2,0,0,8,0,0,0,0.44569300000000006,-0.8081249047845522,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04722953221644475,0,0
8,20,28,250,5.521460917862246,0.5,2,1,0,12,1,1,0,1.605782,0.4736108653395731,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05521460917862246,0,0.005
8,10,18,87.5,4.471638793363569,0.5,2,0,0,8,0,1,0,0.666126,-0.4062764371465765,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.04471638793363569,0,0.005
8,20,28,30,3.4011973816621555,1.5,2,0,0,12,1,1,0,1.2872000000000001,0.2524693166960365,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.034011973816621556,0,0.015
7,10,17,87.5,4.471638793363569,1,2,0,0,8,1,1,0,0.987926,-0.012147482824748462,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04471638793363569,0,0.01
8,20,28,42.5,3.7495040759303713,1.5,2,0,0,9,1,0,1,1.1504349999999999,0.14014013172211665,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.03749504075930371,0,0.015
7,10,17,87.5,4.471638793363569,1,2,0,0,14,1,1,0,1.937236,0.6612622148968754,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04471638793363569,0,0.01
7,10,17,250,5.521460917862246,1,2,1,0,8,1,1,0,1.740938,0.554424048434536,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,42.5,3.7495040759303713,0.3333333333333333,2,0,0,10,1,0,1,0.913912,-0.0900209922507396,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.03749504075930371,0,0.003333333333333333
7,10,17,250,5.521460917862246,1,2,1,0,7,0,0,0,1.9050559999999999,0.64451140447206,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.05521460917862246,0,0.01
8,20,28,62.5,4.135166556742356,1,3,1,0,12,0,1,0,0.82059,-0.1977316852535194,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04135166556742356,0,0.01
8,10,18,87.5,4.471638793363569,1,2,0,0,7,0,0,0,1.1520439999999998,0.1415377559887546,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04471638793363569,0,0.01
7,10,17,5,1.6094379124341003,0,2,1,0,8,1,1,0,1.322598,0.279597984084289,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.016094379124341,0,0
7,10,17,137.5,4.923623917106626,1,2,0,0,12,0,1,0,1.3290339999999998,0.284452362549087,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04923623917106626,0,0.01
7,10,17,112.5,4.722953221644475,1,2,0,0,8,0,1,0,1.362823,0.3095582836801634,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.04722953221644475,0,0.01
7,10,17,62.5,4.135166556742356,0.75,4,1,1,12,0,1,0,1.290418,0.25496619689462363,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04135166556742356,0.1,0.0075
7,10,17,5,1.6094379124341003,1,2,1,0,14,1,0,0,1.3290339999999998,0.284452362549087,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.016094379124341,0,0.01
7,20,27,137.5,4.923623917106626,1,2,0,0,7,0,1,0,0.645209,-0.43818098366532165,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04923623917106626,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,11,1,1,0,0.601766,-0.5078866135573589,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04135166556742356,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,7,1,1,0,0.9090849999999999,-0.09531667982545004,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04471638793363569,0,0.01
8,20,28,112.5,4.722953221644475,1,2,1,0,11,1,1,0,1.198705,0.18124180740766854,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04722953221644475,0,0.01
8,10,18,20,2.995732273553991,1,2,0,0,7,0,0,0,0.902649,-0.10242150544919454,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.029957322735539908,0,0.01
8,10,18,112.5,4.722953221644475,1,2,1,0,7,0,0,0,0.39420499999999997,-0.930884200427164,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04722953221644475,0,0.01
8,20,28,62.5,4.135166556742356,1.5,2,0,0,9,0,1,0,0.711178,-0.3408325288941928,19.305019305019307,2.9603651297167,1,1,1,1,0,0.1,0.29603651297167,0.04135166556742356,0,0.015
8,10,18,112.5,4.722953221644475,1,2,1,0,9,0,0,0,1.1375629999999999,0.12888825492468176,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04722953221644475,0,0.01
7,10,17,62.5,4.135166556742356,1,2,1,0,8,1,1,0,0.976663,-0.023613619912392685,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04135166556742356,0,0.01
7,10,17,250,5.521460917862246,1.5,2,0,0,11,1,1,0,1.3402969999999998,0.2928912311949517,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05521460917862246,0,0.015
7,10,17,112.5,4.722953221644475,1,2,1,0,8,0,1,0,0.716005,-0.3340681288056507,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04722953221644475,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,7,0,1,0,0.358807,-1.0249706395117721,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.04135166556742356,0,0.01
7,10,17,20,2.995732273553991,1,2,1,0,7,1,1,0,0.730486,-0.31404521293054294,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.029957322735539908,0,0.01
8,10,18,250,5.521460917862246,1,2,0,0,7,1,1,0,0.5245340000000001,-0.6452450296051832,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05521460917862246,0,0.01
8,10,18,175,5.1647859739235145,1,2,0,0,9,0,0,0,1.295245,0.2586998664466725,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.05164785973923514,0,0.01
8,20,28,250,5.521460917862246,1.5,2,0,0,12,0,1,0,0.8994310000000001,-0.10599293781679163,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.05521460917862246,0,0.015
7,10,17,137.5,4.923623917106626,1,2,0,0,8,1,1,0,1.441664,0.36579800200303964,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04923623917106626,0,0.01
7,10,17,112.5,4.722953221644475,1,2,1,0,7,1,1,0,1.814952,0.5960590210861133,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04722953221644475,0,0.01
7,10,17,42.5,3.7495040759303713,1,2,1,0,10,0,1,0,1.427183,0.3557025713376887,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.03749504075930371,0,0.01
7,10,17,112.5,4.722953221644475,1,2,0,0,7,1,1,0,1.3402969999999998,0.2928912311949517,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.04722953221644475,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,8,1,0,0,1.0973380000000001,0.09288724687157134,579.1505791505792,6.361562511378855,1,1,1,1,0,0,0.6361562511378855,0.04471638793363569,0,0.01
7,10,17,30,3.4011973816621555,1,1,0,0,10,0,1,0,1.637962,0.4934527861385771,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.034011973816621556,0,0.01
7,10,17,5,1.6094379124341003,1,2,0,0,7,1,0,1,1.5542939999999998,0.441021423240627,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.016094379124341,0,0.01
7,10,17,112.5,4.722953221644475,1.5,2,1,0,8,0,0,0,1.14239,0.13312255906347023,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04722953221644475,0,0.015
7,10,17,112.5,4.722953221644475,1,2,0,0,11,1,0,0,0.566368,-0.5685112353737939,579.1505791505792,6.361562511378855,1,1,1,1,0,0,0.6361562511378855,0.04722953221644475,0,0.01
7,10,17,12.5,2.5257286443082556,1,1,1,0,11,1,0,1,0.8881680000000001,-0.1185943646947955,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.025257286443082557,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,9,0,1,0,1.0603310000000001,0.05858112353061645,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04471638793363569,0,0.01
8,20,28,175,5.1647859739235145,3,2,0,0,12,0,0,0,0.693479,-0.3660343208681432,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.05164785973923514,0,0.03
7,10,17,30,3.4011973816621555,1,2,1,1,8,1,1,0,1.888966,0.6360295894161508,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.034011973816621556,0.1,0.01
7,10,17,175,5.1647859739235145,1,2,1,0,11,1,1,0,1.594519,0.4665721233580971,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05164785973923514,0,0.01
7,10,17,250,5.521460917862246,1,2,1,0,13,0,0,0,1.692668,0.5263059823257643,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.05521460917862246,0,0.01
7,10,17,137.5,4.923623917106626,1.5,2,1,0,9,0,1,0,1.250193,0.22329793939575662,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04923623917106626,0,0.015
7,10,17,250,5.521460917862246,1,2,1,0,10,0,1,0,1.897011,0.6402794895654801,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.05521460917862246,0,0.01
8,10,18,250,5.521460917862246,1,2,1,0,7,1,1,0,1.5301589999999998,0.4253716515734993,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05521460917862246,0,0.01
7,10,17,137.5,4.923623917106626,1,2,0,0,7,0,0,0,1.731284,0.5488633297498389,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04923623917106626,0,0.01
8,20,28,62.5,4.135166556742356,1,1,0,0,11,0,1,0,0.913912,-0.0900209922507396,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04135166556742356,0,0.01
8,20,28,62.5,4.135166556742356,1,2,0,0,14,1,1,0,0.358807,-1.0249706395117721,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04135166556742356,0,0.01
7,10,17,62.5,4.135166556742356,0.5,1,0,0,12,0,0,1,1.251802,0.22458411320650076,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.04135166556742356,0,0.005
7,10,17,250,5.521460917862246,2,2,0,0,8,0,1,0,0.61142,-0.4919711582514595,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05521460917862246,0,0.02
7,10,17,62.5,4.135166556742356,1,2,0,0,12,0,1,0,1.9838970000000002,0.6850630921924535,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04135166556742356,0,0.01
8,20,28,62.5,4.135166556742356,1,2,0,0,13,1,1,0,0.45534699999999995,-0.7866955133286534,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04135166556742356,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,9,1,1,0,1.7119760000000002,0.5376482589296989,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.04135166556742356,0,0.01
7,10,17,30,3.4011973816621555,1,3,1,0,8,0,1,0,1.8567859999999998,0.6188470360961539,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.034011973816621556,0,0.01
7,10,17,137.5,4.923623917106626,1,2,0,1,10,0,1,0,1.5188959999999998,0.41798375517360964,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.04923623917106626,0.1,0.01
8,10,18,87.5,4.471638793363569,1,2,1,0,10,0,1,0,0.7707109999999999,-0.26044181356097573,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04471638793363569,0,0.01
8,10,18,112.5,4.722953221644475,1,2,0,0,7,0,1,0,1.09412,0.08995038719826147,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04722953221644475,0,0.01
8,20,28,137.5,4.923623917106626,3,1,0,0,13,0,0,1,1.654052,0.5032280350432196,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04923623917106626,0,0.03
8,20,28,137.5,4.923623917106626,0.5,2,1,0,9,0,1,0,1.607391,0.47461236767666265,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04923623917106626,0,0.005
8,20,28,20,2.995732273553991,1,3,1,0,9,0,0,0,1.148826,0.1387405513676934,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.029957322735539908,0,0.01
7,10,17,42.5,3.7495040759303713,1,2,0,0,12,0,1,0,1.784381,0.5790715763784762,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.03749504075930371,0,0.01
7,10,17,42.5,3.7495040759303713,1,1,0,0,8,0,0,1,1.692668,0.5263059823257643,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.03749504075930371,0,0.01
7,10,17,87.5,4.471638793363569,1,2,1,0,8,0,1,0,1.427183,0.3557025713376887,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04471638793363569,0,0.01
8,20,28,42.5,3.7495040759303713,1,2,1,0,11,1,1,0,1.134345,0.1260553918403777,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.03749504075930371,0,0.01
7,10,17,30,3.4011973816621555,1,2,0,0,8,1,0,0,1.546249,0.4358319979984016,579.1505791505792,6.361562511378855,1,1,1,1,0,0,0.6361562511378855,0.034011973816621556,0,0.01
7,10,17,250,5.521460917862246,3,1,0,0,11,1,0,1,1.266283,0.23608583744551237,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05521460917862246,0,0.03
8,10,18,62.5,4.135166556742356,1,2,0,0,8,1,1,0,0.9589639999999999,-0.04190174390654121,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04135166556742356,0,0.01
7,10,17,87.5,4.471638793363569,1.5,2,1,0,8,0,1,0,1.023324,0.023056152368231154,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04471638793363569,0,0.015
8,20,28,137.5,4.923623917106626,1,2,0,0,11,1,1,0,0.8865590000000001,-0.12040760181897629,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.04923623917106626,0,0.01
7,10,17,30,3.4011973816621555,1,1,0,0,10,0,1,0,0.44730200000000003,-0.8045212972812538,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.034011973816621556,0,0.01
7,10,17,20,2.995732273553991,1.5,2,0,0,12,0,0,0,0.983099,-0.017045451800295628,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.029957322735539908,0,0.015
7,10,17,42.5,3.7495040759303713,1,2,0,0,9,1,1,0,0.500399,-0.6923494987926567,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.03749504075930371,0,0.01
