mode	independence	ind_3	ind_3_alt	mode_ind	mode_ind_3	mode_ind_3_alt	income_k	veh_per_driver	n_adults	has_mom	has_dad	non_work_mom	non_work_dad	age	female	has_lil_sib	has_big_sib	distance	density
9	10	10	10	910	910	910	175	2	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	TRUE	1.369259	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	TRUE	TRUE	1.277546	2702.702702702703
7	22	20	20	722	720	720	175	1.5	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.6781869999999999	1158.3011583011585
7	22	20	20	722	720	720	112.5	0.6666666666666666	3	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.9171299999999999	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	TRUE	0.984708	289.5752895752896
7	22	20	20	722	720	720	30	1	3	TRUE	TRUE	TRUE	FALSE	12	FALSE	TRUE	FALSE	1.192269	1158.3011583011585
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	TRUE	0.938047	6563.706563706564
7	22	20	20	722	720	720	62.5	0.6666666666666666	3	TRUE	TRUE	TRUE	FALSE	13	TRUE	FALSE	FALSE	1.2614560000000001	1158.3011583011585
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	TRUE	1.7859900000000002	6563.706563706564
8	22	20	20	822	820	820	87.5	1	2	TRUE	TRUE	FALSE	TRUE	9	FALSE	FALSE	TRUE	0.067578	1158.3011583011585
8	30	30	30	830	830	830	30	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.426385	2702.702702702703
7	22	20	20	722	720	720	20	0.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	TRUE	1.6685329999999998	2702.702702702703
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	TRUE	1.4384460000000001	289.5752895752896
7	22	20	20	722	720	720	175	1.5	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.738531	19.305019305019307
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	FALSE	0.8045	1158.3011583011585
7	30	30	30	730	730	730	42.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.975054	2702.702702702703
7	22	20	20	722	720	720	20	0.5	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	TRUE	0.854379	2702.702702702703
7	30	30	30	730	730	730	87.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	TRUE	0.9364379999999999	289.5752895752896
7	22	20	20	722	720	720	112.5	2	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.5695859999999999	6563.706563706564
8	30	30	30	830	830	830	30	1	3	TRUE	TRUE	TRUE	TRUE	10	TRUE	TRUE	FALSE	0.378115	11583.011583011583
8	10	10	10	810	810	810	250	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.773929	2702.702702702703
8	30	30	30	830	830	830	250	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	FALSE	1.292027	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	1.066767	579.1505791505792
7	23	20	20	723	720	720	5	0.5	2	TRUE	TRUE	FALSE	TRUE	10	TRUE	FALSE	TRUE	1.259847	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	TRUE	1.4384460000000001	2702.702702702703
8	10	10	10	810	810	810	42.5	0.6666666666666666	3	TRUE	TRUE	TRUE	TRUE	13	FALSE	FALSE	FALSE	1.0490680000000001	115.83011583011583
7	24	20	30	724	720	730	20	0.5	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	TRUE	0.807718	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	1.510851	2702.702702702703
7	22	20	20	722	720	720	42.5	1.5	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.44086600000000004	2702.702702702703
7	22	20	20	722	720	720	5	1	2	TRUE	TRUE	TRUE	TRUE	9	FALSE	FALSE	TRUE	1.1246909999999999	2702.702702702703
8	30	30	30	830	830	830	250	1	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	TRUE	TRUE	0.429603	2702.702702702703
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	FALSE	TRUE	1.047459	1158.3011583011585
7	22	20	20	722	720	720	137.5	1.3333333333333333	3	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	FALSE	1.143999	1158.3011583011585
8	30	30	30	830	830	830	250	1.3333333333333333	3	TRUE	TRUE	FALSE	TRUE	13	FALSE	TRUE	FALSE	1.184224	6563.706563706564
7	23	20	20	723	720	720	30	1.5	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	FALSE	FALSE	1.6556609999999998	1158.3011583011585
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	0.7433580000000001	1158.3011583011585
8	24	20	30	824	820	830	12.5	1	3	TRUE	TRUE	TRUE	FALSE	12	FALSE	TRUE	FALSE	0.867251	1158.3011583011585
7	23	20	20	723	720	720	42.5	3	1	FALSE	TRUE	FALSE	TRUE	10	TRUE	TRUE	TRUE	1.039414	579.1505791505792
8	10	10	10	810	810	810	5	1	2	TRUE	FALSE	TRUE	FALSE	11	FALSE	FALSE	TRUE	0.7707109999999999	2702.702702702703
8	10	10	10	810	810	810	5	0.3333333333333333	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	1.3258159999999999	6563.706563706564
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	1.219622	2702.702702702703
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	1.337079	2702.702702702703
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	TRUE	1.779554	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	TRUE	1.832651	2702.702702702703
8	24	20	30	824	820	830	175	1	2	TRUE	TRUE	FALSE	TRUE	13	TRUE	FALSE	TRUE	1.021715	1158.3011583011585
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	TRUE	1.570384	1158.3011583011585
7	24	20	30	724	720	730	250	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.1633069999999999	579.1505791505792
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	TRUE	0.46017399999999997	19.305019305019307
8	21	20	20	821	820	820	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	FALSE	0.584067	2702.702702702703
7	22	20	20	722	720	720	42.5	1.5	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	TRUE	0.6629079999999999	2702.702702702703
7	30	30	30	730	730	730	250	1	2	FALSE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.7023220000000001	2702.702702702703
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	2.001596	579.1505791505792
7	21	20	20	721	720	720	87.5	1.5	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	1.1134279999999999	289.5752895752896
7	22	20	20	722	720	720	137.5	1	3	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	FALSE	0.733704	1158.3011583011585
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.893793	1158.3011583011585
8	23	20	20	823	820	820	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	FALSE	0.6307280000000001	2702.702702702703
8	22	20	20	822	820	820	137.5	1.5	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	FALSE	0.5631499999999999	1158.3011583011585
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	12	FALSE	FALSE	TRUE	1.708758	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	1.757028	11583.011583011583
7	22	20	20	722	720	720	175	1	3	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	FALSE	1.390176	6563.706563706564
7	22	20	20	722	720	720	112.5	1	3	TRUE	TRUE	TRUE	TRUE	10	TRUE	TRUE	FALSE	0.786801	2702.702702702703
7	23	20	20	723	720	720	20	1	3	TRUE	TRUE	TRUE	TRUE	11	TRUE	FALSE	FALSE	0.712787	579.1505791505792
8	24	20	30	824	820	830	62.5	0.5	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	TRUE	1.279155	579.1505791505792
7	22	20	20	722	720	720	30	1	3	TRUE	TRUE	TRUE	TRUE	12	FALSE	FALSE	FALSE	1.3644319999999999	6563.706563706564
8	10	10	10	810	810	810	87.5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	0.744967	1158.3011583011585
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.46419	2702.702702702703
8	24	20	30	824	820	830	62.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	TRUE	0.395814	1158.3011583011585
8	23	20	20	823	820	820	137.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.405468	2702.702702702703
7	23	20	20	723	720	720	137.5	2	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.583256	579.1505791505792
8	10	10	10	810	810	810	175	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	0.603375	579.1505791505792
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	TRUE	1.246975	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.45856499999999994	1158.3011583011585
7	22	20	20	722	720	720	137.5	1.5	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.582458	579.1505791505792
7	24	20	30	724	720	730	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.19066	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	TRUE	1.871267	2702.702702702703
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.88495	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	FALSE	1.8664399999999999	2702.702702702703
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	0.913912	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.8946040000000001	1158.3011583011585
7	23	20	20	723	720	720	20	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.967009	11583.011583011583
7	21	20	20	721	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.417529	2702.702702702703
9	23	20	20	923	920	920	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.121473	1158.3011583011585
8	30	30	30	830	830	830	250	0.6666666666666666	2	TRUE	TRUE	FALSE	TRUE	11	TRUE	TRUE	TRUE	0.99758	2702.702702702703
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	TRUE	0.991144	579.1505791505792
7	22	20	20	722	720	720	30	1	3	TRUE	TRUE	TRUE	TRUE	8	TRUE	FALSE	TRUE	1.832651	1158.3011583011585
8	30	30	30	830	830	830	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	TRUE	0.7642749999999999	2702.702702702703
8	10	10	10	810	810	810	112.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	TRUE	0.564759	1158.3011583011585
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	TRUE	TRUE	0.9959709999999999	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.559932	2702.702702702703
7	23	20	20	723	720	720	62.5	1.5	3	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	0.827026	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	1.047459	11583.011583011583
7	22	20	20	722	720	720	112.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.744156	1158.3011583011585
8	23	20	20	823	820	820	250	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.372477	579.1505791505792
7	23	20	20	723	720	720	62.5	1	3	TRUE	TRUE	TRUE	FALSE	11	FALSE	FALSE	FALSE	1.982288	2702.702702702703
8	30	30	30	830	830	830	175	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.415122	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	TRUE	1.9645890000000001	1158.3011583011585
7	22	20	20	722	720	720	137.5	1.3333333333333333	3	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	FALSE	1.356387	2702.702702702703
7	23	20	20	723	720	720	175	1.3333333333333333	3	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	FALSE	1.880921	2702.702702702703
8	10	10	10	810	810	810	137.5	1	3	TRUE	TRUE	FALSE	TRUE	13	FALSE	TRUE	FALSE	0.7192230000000001	2702.702702702703
8	24	20	30	824	820	830	62.5	1	2	FALSE	TRUE	FALSE	TRUE	12	FALSE	FALSE	TRUE	0.333063	289.5752895752896
8	22	20	20	822	820	820	112.5	1.5	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	TRUE	0.471437	2702.702702702703
7	22	20	20	722	720	720	137.5	1.5	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	TRUE	1.0973380000000001	2702.702702702703
7	22	20	20	722	720	720	5	1	1	TRUE	FALSE	TRUE	FALSE	8	TRUE	FALSE	TRUE	0.057923999999999996	1158.3011583011585
9	24	20	30	924	920	930	42.5	0.6666666666666666	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.871267	2702.702702702703
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	FALSE	TRUE	0.802891	6563.706563706564
8	24	20	30	824	820	830	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.654863	2702.702702702703
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	TRUE	1.7988620000000002	2702.702702702703
8	22	20	20	822	820	820	175	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.942874	2702.702702702703
9	10	10	10	910	910	910	112.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	1.370868	1158.3011583011585
8	22	20	20	822	820	820	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	TRUE	0.9171299999999999	1158.3011583011585
9	10	10	10	910	910	910	175	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	TRUE	1.324207	2702.702702702703
8	10	10	10	810	810	810	175	0.5	2	TRUE	TRUE	FALSE	TRUE	9	TRUE	FALSE	TRUE	0.21882400000000002	2702.702702702703
8	30	30	30	830	830	830	5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	TRUE	1.201923	2702.702702702703
7	22	20	20	722	720	720	87.5	1.3333333333333333	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	TRUE	TRUE	1.0732030000000001	1158.3011583011585
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	TRUE	1.147217	579.1505791505792
8	30	30	30	830	830	830	42.5	1.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	TRUE	0.596939	1158.3011583011585
9	10	10	10	910	910	910	175	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	0.817372	289.5752895752896
8	30	30	30	830	830	830	175	1.5	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.828635	2702.702702702703
7	22	20	20	722	720	720	112.5	2	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	TRUE	1.67336	2702.702702702703
7	22	20	20	722	720	720	42.5	1	4	TRUE	TRUE	TRUE	FALSE	12	TRUE	TRUE	FALSE	1.644398	6563.706563706564
8	24	20	30	824	820	830	5	0.5	2	TRUE	FALSE	FALSE	FALSE	11	FALSE	TRUE	TRUE	1.246975	1158.3011583011585
7	22	20	20	722	720	720	20	1	4	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	FALSE	1.607391	2702.702702702703
7	22	20	20	722	720	720	42.5	2	3	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.428792	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.8036889999999999	2702.702702702703
8	30	30	30	830	830	830	42.5	1.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	TRUE	1.1504349999999999	579.1505791505792
7	23	20	20	723	720	720	62.5	1.5	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	FALSE	TRUE	1.549467	1158.3011583011585
8	23	20	20	823	820	820	87.5	1	3	TRUE	TRUE	FALSE	TRUE	9	FALSE	FALSE	TRUE	1.346733	1158.3011583011585
7	23	20	20	723	720	720	42.5	1	4	TRUE	TRUE	FALSE	TRUE	10	FALSE	FALSE	FALSE	1.0957290000000002	579.1505791505792
8	23	20	20	823	820	820	87.5	1	3	TRUE	TRUE	FALSE	TRUE	10	TRUE	FALSE	TRUE	1.227667	6563.706563706564
7	22	20	20	722	720	720	87.5	2	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	1.308117	1158.3011583011585
8	24	20	30	824	820	830	175	1	3	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	1.039414	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	TRUE	0.94931	1158.3011583011585
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	TRUE	0.775538	1158.3011583011585
7	22	20	20	722	720	720	30	0.6666666666666666	3	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	0.962182	115.83011583011583
7	22	20	20	722	720	720	62.5	0.5	3	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	TRUE	1.932409	1158.3011583011585
8	30	30	30	830	830	830	62.5	1.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	TRUE	0.342717	6563.706563706564
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	TRUE	1.9211459999999998	2702.702702702703
7	22	20	20	722	720	720	5	0.3333333333333333	4	TRUE	FALSE	TRUE	FALSE	9	TRUE	TRUE	FALSE	0.7642749999999999	2702.702702702703
9	24	20	30	924	920	930	20	1	3	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	TRUE	1.5430309999999998	1158.3011583011585
9	22	20	20	922	920	920	250	2	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	TRUE	1.23893	2702.702702702703
7	22	20	20	722	720	720	62.5	0.5	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	TRUE	TRUE	0.9171299999999999	2702.702702702703
7	22	20	20	722	720	720	137.5	1	3	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	1.189051	579.1505791505792
8	10	10	10	810	810	810	137.5	1	3	TRUE	TRUE	FALSE	TRUE	10	FALSE	FALSE	TRUE	0.9155209999999999	1158.3011583011585
7	21	20	20	721	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.65647199999999994	6563.706563706564
8	10	10	10	810	810	810	20	1.5	3	TRUE	TRUE	TRUE	FALSE	13	TRUE	FALSE	FALSE	0.387769	11583.011583011583
8	30	30	30	830	830	830	62.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	TRUE	0.043443	115.83011583011583
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	TRUE	1.813343	115.83011583011583
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	1.100556	6563.706563706564
7	23	20	20	723	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.119864	2702.702702702703
9	10	10	10	910	910	910	62.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	0.9895349999999999	115.83011583011583
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	TRUE	1.7023220000000001	2702.702702702703
8	10	10	10	810	810	810	112.5	0.6666666666666666	3	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.83668	2702.702702702703
7	22	20	20	722	720	720	20	0.5	2	TRUE	TRUE	FALSE	TRUE	8	FALSE	FALSE	TRUE	1.100556	1158.3011583011585
7	22	20	20	722	720	720	62.5	1.3333333333333333	5	TRUE	TRUE	TRUE	TRUE	12	TRUE	TRUE	FALSE	1.253411	1158.3011583011585
7	23	20	20	723	720	720	175	1.5	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	TRUE	0.955746	2702.702702702703
9	10	10	10	910	910	910	137.5	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	TRUE	1.9179279999999999	2702.702702702703
7	30	30	30	730	730	730	250	0.75	3	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	0.987926	2702.702702702703
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	TRUE	1.687841	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	1.30329	2702.702702702703
8	22	20	20	822	820	820	87.5	1.5	3	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	0.42477600000000004	2702.702702702703
8	22	20	20	822	820	820	87.5	1	2	TRUE	TRUE	TRUE	TRUE	10	FALSE	TRUE	TRUE	1.17457	2702.702702702703
7	23	20	20	723	720	720	137.5	0.3333333333333333	4	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	FALSE	0.645209	1158.3011583011585
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	1.761855	2702.702702702703
9	30	30	30	930	930	930	42.5	0.5	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	TRUE	1.06194	1158.3011583011585
7	22	20	20	722	720	720	87.5	1	4	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	FALSE	0.833462	2702.702702702703
7	23	20	20	723	720	720	42.5	0.6666666666666666	4	TRUE	TRUE	TRUE	TRUE	10	TRUE	TRUE	FALSE	1.861613	2702.702702702703
9	10	10	10	910	910	910	175	0.5	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.609	2702.702702702703
7	30	30	30	730	730	730	175	1.5	3	TRUE	TRUE	FALSE	TRUE	13	FALSE	FALSE	TRUE	0.654863	115.83011583011583
7	22	20	20	722	720	720	12.5	1	3	TRUE	FALSE	TRUE	FALSE	12	FALSE	FALSE	TRUE	1.8439139999999998	2702.702702702703
7	24	20	30	724	720	730	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.481091	289.5752895752896
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.932409	2702.702702702703
8	22	20	20	822	820	820	42.5	1	2	TRUE	TRUE	TRUE	TRUE	8	TRUE	TRUE	TRUE	1.226058	2702.702702702703
7	23	20	20	723	720	720	12.5	0.5	4	TRUE	TRUE	TRUE	TRUE	8	FALSE	FALSE	FALSE	1.168134	2702.702702702703
8	22	20	20	822	820	820	20	1	3	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	TRUE	1.275937	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.718412	2702.702702702703
8	23	20	20	823	820	820	20	1	3	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	TRUE	0.45212900000000006	6563.706563706564
8	22	20	20	822	820	820	175	1	3	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	TRUE	1.739329	289.5752895752896
8	22	20	20	822	820	820	87.5	1.5	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	TRUE	0.7497940000000001	2702.702702702703
7	22	20	20	722	720	720	250	1.3333333333333333	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	TRUE	1.583256	2702.702702702703
9	22	20	20	922	920	920	250	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	1.916319	579.1505791505792
8	10	10	10	810	810	810	5	0.5	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	FALSE	TRUE	0.415122	579.1505791505792
8	30	30	30	830	830	830	30	1	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	TRUE	TRUE	1.440055	2702.702702702703
7	22	20	20	722	720	720	30	1	3	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	TRUE	1.650834	115.83011583011583
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	1.145608	2702.702702702703
7	22	20	20	722	720	720	20	1	4	TRUE	TRUE	TRUE	FALSE	10	FALSE	TRUE	FALSE	0.9782719999999999	2702.702702702703
7	22	20	20	722	720	720	175	1.6666666666666667	3	TRUE	TRUE	TRUE	FALSE	13	TRUE	FALSE	TRUE	1.31938	2702.702702702703
7	22	20	20	722	720	720	62.5	2	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	TRUE	0.638773	2702.702702702703
8	10	10	10	810	810	810	20	0.25	3	TRUE	FALSE	TRUE	FALSE	11	FALSE	FALSE	TRUE	0.39742299999999997	11583.011583011583
